,Country,Date,Android,iOS
59,Montenegro,2013-12,58.37,10.62
60,Montenegro,2014-01,61.79,11.8
61,Montenegro,2014-02,64.24,11.09
62,Montenegro,2014-03,65.45,11.67
63,Montenegro,2014-04,66.88,11.04
64,Montenegro,2014-05,68.4,12.05
65,Montenegro,2014-06,71.08,12.41
66,Montenegro,2014-07,71.44,14.3
67,Montenegro,2014-08,70.8,14.18
68,Montenegro,2014-09,74.36,10.8
69,Montenegro,2014-10,77.21,9.89
70,Montenegro,2014-11,74.81,14.07
71,Montenegro,2014-12,74.37,14.93
72,Montenegro,2015-01,74.66,10.96
73,Montenegro,2015-02,73.53,11.35
74,Montenegro,2015-03,75.31,13.2
75,Montenegro,2015-04,76.33,11.65
76,Montenegro,2015-05,76.99,10.4
77,Montenegro,2015-06,75.73,14.02
78,Montenegro,2015-07,75.29,13.76
79,Montenegro,2015-08,77.3,16.24
80,Montenegro,2015-09,77.37,16.24
81,Montenegro,2015-10,77.96,15.93
82,Montenegro,2015-11,78.68,15.8
83,Montenegro,2015-12,78.68,15.72
84,Montenegro,2016-01,78.81,16.01
85,Montenegro,2016-02,80.02,15.39
86,Montenegro,2016-03,79.92,14.46
87,Montenegro,2016-04,80.29,14.58
88,Montenegro,2016-05,80.16,15.2
89,Montenegro,2016-06,79.58,16.86
90,Montenegro,2016-07,78.83,17.5
91,Montenegro,2016-08,79.29,17.18
92,Montenegro,2016-09,80.29,16.43
93,Montenegro,2016-10,81.23,15.61
94,Montenegro,2016-11,82.14,15.06
95,Montenegro,2016-12,82.59,15.17
96,Montenegro,2017-01,82.92,14.87
97,Montenegro,2017-02,82.18,15.02
98,Montenegro,2017-03,82.28,15.52
99,Montenegro,2017-04,82.9,15.34
100,Montenegro,2017-05,83.63,14.43
101,Montenegro,2017-06,82.91,15.17
102,Montenegro,2017-07,83.13,14.92
103,Montenegro,2017-08,81.58,16.24
104,Montenegro,2017-09,82.88,15.16
105,Montenegro,2017-10,83.69,14.69
106,Montenegro,2017-11,83.62,14.54
107,Montenegro,2017-12,84.41,14.24
108,Montenegro,2018-01,84.09,14.65
109,Montenegro,2018-02,84.97,13.58
110,Montenegro,2018-03,85.54,13.19
111,Montenegro,2018-04,86.09,12.99
112,Montenegro,2018-05,85.06,14.08
113,Montenegro,2018-06,85.03,14.15
114,Montenegro,2018-07,84.64,14.43
115,Montenegro,2018-08,83.4,15.7
116,Montenegro,2018-09,83.66,15.49
117,Montenegro,2018-10,83.15,16.13
118,Montenegro,2018-11,80.51,18.39
119,Montenegro,2018-12,84.44,14.63
120,Montenegro,2019-01,84.65,14.34
121,Montenegro,2019-02,84.96,14.06
122,Montenegro,2019-03,86.62,12.47
123,Montenegro,2019-04,86.09,13.14
124,Montenegro,2019-05,86.34,13.04
125,Montenegro,2019-06,85.98,13.55
126,Montenegro,2019-07,84.55,15.08
127,Montenegro,2019-08,84.4,15.09
128,Montenegro,2019-09,85.68,13.89
129,Montenegro,2019-10,88.46,11.15
130,Montenegro,2019-11,85.77,13.89
131,Montenegro,2019-12,87.1,12.57
132,Montenegro,2020-01,87.57,12.05
133,Montenegro,2020-02,88.41,11.29
134,Montenegro,2020-03,87.89,11.86
135,Montenegro,2020-04,86.4,13.4
136,Montenegro,2020-05,85.92,13.97
137,Montenegro,2020-06,86.55,13.35
138,Montenegro,2020-07,85.93,13.93
139,Montenegro,2020-08,84.83,14.95
140,Montenegro,2020-09,83.81,16.04
141,Montenegro,2020-10,83.46,16.34
142,Montenegro,2020-11,78.99,20.84
143,Montenegro,2020-12,83.99,15.76
144,Montenegro,2021-01,86.01,13.73
145,Montenegro,2021-02,86.43,13.21
146,Montenegro,2021-03,86.16,13.54
147,Montenegro,2021-04,86.81,12.86
148,Montenegro,2021-05,86.24,13.52
149,Montenegro,2021-06,86.01,13.7
150,Montenegro,2021-07,82.08,17.61
151,Montenegro,2021-08,77.96,21.76
152,Montenegro,2021-09,79.41,20.21
153,Montenegro,2021-10,79.32,20.3
154,Montenegro,2021-11,79.53,20.09
155,Montenegro,2021-12,80.9,18.87
156,Montenegro,2022-01,79.99,19.72
157,Montenegro,2022-02,84.62,15.18
158,Montenegro,2022-03,80.46,19.24
159,Montenegro,2022-04,79.51,20.1
160,Montenegro,2022-05,77.97,21.6
161,Montenegro,2022-06,76.39,23.21
162,Montenegro,2022-07,70.16,29.36
163,Montenegro,2022-08,69.89,29.47
164,Montenegro,2022-09,71.78,27.77
165,Montenegro,2022-10,72.35,27.32
0,Montserrat,2009-01,0.0,25.0
1,Montserrat,2009-02,0.0,0.0
2,Montserrat,2009-03,0.0,50.0
3,Montserrat,2009-04,0.0,90.54
4,Montserrat,2009-05,0.0,67.25
5,Montserrat,2009-06,0.0,24.32
6,Montserrat,2009-07,0.0,31.25
7,Montserrat,2009-08,0.0,77.78
8,Montserrat,2009-09,5.0,60.0
9,Montserrat,2009-10,0.0,36.84
10,Montserrat,2009-11,0.0,60.87
11,Montserrat,2009-12,0.0,24.32
12,Montserrat,2010-01,44.93,28.99
13,Montserrat,2010-02,0.0,56.67
14,Montserrat,2010-03,8.47,54.24
15,Montserrat,2010-04,0.58,82.56
16,Montserrat,2010-05,0.0,76.09
17,Montserrat,2010-06,2.33,70.54
18,Montserrat,2010-07,1.21,67.88
19,Montserrat,2010-08,2.9,43.19
20,Montserrat,2010-09,10.89,44.13
21,Montserrat,2010-10,32.43,27.93
22,Montserrat,2010-11,38.28,31.58
23,Montserrat,2010-12,33.64,38.48
24,Montserrat,2011-01,4.07,55.73
25,Montserrat,2011-02,5.51,77.95
26,Montserrat,2011-03,6.4,33.6
27,Montserrat,2011-04,10.09,56.88
28,Montserrat,2011-05,21.05,42.11
29,Montserrat,2011-06,5.49,63.0
30,Montserrat,2011-07,3.69,42.33
31,Montserrat,2011-08,10.47,26.71
32,Montserrat,2011-09,14.94,32.76
33,Montserrat,2011-10,12.29,39.83
34,Montserrat,2011-11,5.37,24.27
35,Montserrat,2011-12,9.49,34.18
36,Montserrat,2012-01,24.4,25.25
37,Montserrat,2012-02,21.65,46.34
38,Montserrat,2012-03,11.65,23.3
39,Montserrat,2012-04,19.63,51.4
40,Montserrat,2012-05,64.2,19.46
41,Montserrat,2012-06,37.1,13.44
42,Montserrat,2012-07,62.59,16.55
43,Montserrat,2012-08,33.99,35.29
44,Montserrat,2012-09,75.51,12.63
45,Montserrat,2012-10,49.3,36.28
46,Montserrat,2012-11,45.87,24.77
47,Montserrat,2012-12,43.65,37.06
48,Montserrat,2013-01,63.64,14.42
49,Montserrat,2013-02,60.35,15.44
50,Montserrat,2013-03,36.65,15.22
51,Montserrat,2013-04,44.13,29.7
52,Montserrat,2013-05,52.47,29.35
53,Montserrat,2013-06,38.67,38.12
54,Montserrat,2013-07,58.17,20.26
55,Montserrat,2013-08,57.14,42.86
56,Montserrat,2013-09,50.0,0.0
57,Montserrat,2013-10,0.0,0.0
58,Montserrat,2014-01,0.0,100.0
59,Montserrat,2014-02,53.93,20.22
60,Montserrat,2014-03,54.76,17.26
61,Montserrat,2014-04,41.07,7.74
62,Montserrat,2014-05,17.14,4.76
63,Montserrat,2014-06,51.28,23.08
64,Montserrat,2014-07,11.76,55.88
65,Montserrat,2014-08,41.67,58.33
66,Montserrat,2014-09,88.24,7.35
67,Montserrat,2014-10,65.65,25.9
68,Montserrat,2014-11,69.72,12.98
69,Montserrat,2014-12,69.2,15.01
70,Montserrat,2015-01,77.87,11.64
71,Montserrat,2015-02,84.77,6.6
72,Montserrat,2015-03,86.76,7.11
73,Montserrat,2015-04,88.04,6.97
74,Montserrat,2015-05,83.14,11.57
75,Montserrat,2015-06,82.24,12.72
76,Montserrat,2015-07,79.53,13.06
77,Montserrat,2015-08,82.34,10.47
78,Montserrat,2015-09,75.1,8.48
79,Montserrat,2015-10,81.92,8.43
80,Montserrat,2015-11,86.4,9.73
81,Montserrat,2015-12,79.6,16.37
82,Montserrat,2016-01,81.32,14.84
83,Montserrat,2016-02,66.72,28.9
84,Montserrat,2016-03,75.55,18.89
85,Montserrat,2016-04,87.86,10.09
86,Montserrat,2016-05,74.81,14.55
87,Montserrat,2016-06,75.86,16.4
88,Montserrat,2016-07,74.49,22.45
89,Montserrat,2016-08,76.12,18.56
90,Montserrat,2016-09,74.36,18.88
91,Montserrat,2016-10,82.36,15.46
92,Montserrat,2016-11,83.83,13.62
93,Montserrat,2016-12,77.53,19.79
94,Montserrat,2017-01,80.22,15.84
95,Montserrat,2017-02,80.33,15.03
96,Montserrat,2017-03,82.13,15.37
97,Montserrat,2017-04,81.8,15.46
98,Montserrat,2017-05,86.69,12.8
99,Montserrat,2017-06,78.4,18.8
100,Montserrat,2017-07,81.53,17.53
101,Montserrat,2017-08,84.07,13.9
102,Montserrat,2017-09,82.79,14.72
103,Montserrat,2017-10,88.13,5.93
104,Montserrat,2017-11,55.09,39.26
105,Montserrat,2017-12,74.56,20.95
106,Montserrat,2018-01,73.22,23.75
107,Montserrat,2018-02,80.15,16.5
108,Montserrat,2018-03,79.86,18.42
109,Montserrat,2018-04,92.68,6.01
110,Montserrat,2018-05,80.02,19.59
111,Montserrat,2018-06,75.1,23.47
112,Montserrat,2018-07,92.86,6.65
113,Montserrat,2018-08,59.2,38.68
114,Montserrat,2018-09,76.35,21.35
115,Montserrat,2018-10,83.97,15.07
116,Montserrat,2018-11,80.18,18.97
117,Montserrat,2018-12,73.38,22.6
118,Montserrat,2019-01,78.68,20.3
119,Montserrat,2019-02,88.15,11.7
120,Montserrat,2019-03,83.13,16.78
121,Montserrat,2019-04,87.39,12.03
122,Montserrat,2019-05,88.42,10.88
123,Montserrat,2019-06,76.5,23.0
124,Montserrat,2019-07,84.12,15.56
125,Montserrat,2019-08,86.94,13.03
126,Montserrat,2019-09,81.54,18.15
127,Montserrat,2019-10,81.15,18.61
128,Montserrat,2019-11,81.72,17.97
129,Montserrat,2019-12,79.02,20.5
130,Montserrat,2020-01,80.49,18.0
131,Montserrat,2020-02,78.9,19.95
132,Montserrat,2020-03,78.38,21.27
133,Montserrat,2020-04,77.55,20.98
134,Montserrat,2020-05,67.9,32.1
135,Montserrat,2020-06,64.72,30.28
136,Montserrat,2020-07,60.39,38.25
137,Montserrat,2020-08,63.57,36.43
138,Montserrat,2020-09,92.0,8.0
139,Montserrat,2020-10,60.0,39.17
140,Montserrat,2020-11,51.02,48.98
141,Montserrat,2020-12,87.5,11.67
142,Montserrat,2021-01,79.66,20.34
143,Montserrat,2021-02,76.0,24.0
144,Montserrat,2021-03,79.03,20.97
145,Montserrat,2021-04,86.78,12.4
146,Montserrat,2021-05,79.92,18.03
147,Montserrat,2021-06,76.31,23.48
148,Montserrat,2021-07,86.43,13.37
149,Montserrat,2021-08,67.31,8.49
150,Montserrat,2021-09,73.6,23.52
151,Montserrat,2021-10,69.23,21.03
152,Montserrat,2021-11,54.5,45.5
153,Montserrat,2021-12,63.66,36.34
154,Montserrat,2022-01,37.08,62.92
155,Montserrat,2022-02,71.81,28.14
156,Montserrat,2022-03,77.04,22.62
157,Montserrat,2022-04,80.18,19.44
158,Montserrat,2022-05,79.66,19.84
159,Montserrat,2022-06,80.3,19.33
160,Montserrat,2022-07,78.71,19.9
161,Montserrat,2022-08,81.13,17.39
162,Montserrat,2022-09,80.55,18.98
163,Montserrat,2022-10,45.99,53.98
164,Montserrat,2013-11,0.0,0.0
165,Montserrat,2013-12,0.0,0.0
0,Morocco,2009-01,0.0,21.64
1,Morocco,2009-02,0.0,23.78
2,Morocco,2009-03,0.02,31.35
3,Morocco,2009-04,0.0,30.85
4,Morocco,2009-05,0.0,19.61
5,Morocco,2009-06,0.01,19.17
6,Morocco,2009-07,0.04,23.2
7,Morocco,2009-08,0.07,31.07
8,Morocco,2009-09,0.03,24.35
9,Morocco,2009-10,0.07,17.89
10,Morocco,2009-11,0.12,18.93
11,Morocco,2009-12,0.3,20.73
12,Morocco,2010-01,0.45,19.85
13,Morocco,2010-02,0.52,23.36
14,Morocco,2010-03,1.01,14.14
15,Morocco,2010-04,0.7,13.76
16,Morocco,2010-05,0.49,16.77
17,Morocco,2010-06,0.97,18.04
18,Morocco,2010-07,1.39,15.21
19,Morocco,2010-08,1.9,16.76
20,Morocco,2010-09,2.37,15.64
21,Morocco,2010-10,3.05,15.11
22,Morocco,2010-11,3.21,14.4
23,Morocco,2010-12,3.88,14.04
24,Morocco,2011-01,4.76,13.22
25,Morocco,2011-02,5.69,12.96
26,Morocco,2011-03,6.43,12.94
27,Morocco,2011-04,7.26,11.68
28,Morocco,2011-05,9.21,12.49
29,Morocco,2011-06,9.98,11.5
30,Morocco,2011-07,11.52,12.08
31,Morocco,2011-08,12.38,11.29
32,Morocco,2011-09,12.87,13.29
33,Morocco,2011-10,12.52,14.37
34,Morocco,2011-11,14.88,15.11
35,Morocco,2011-12,13.98,15.43
36,Morocco,2012-01,17.67,17.21
37,Morocco,2012-02,20.16,18.02
38,Morocco,2012-03,20.37,16.02
39,Morocco,2012-04,20.23,16.17
40,Morocco,2012-05,20.4,15.89
41,Morocco,2012-06,23.71,16.77
42,Morocco,2012-07,27.37,17.75
43,Morocco,2012-08,29.77,18.26
44,Morocco,2012-09,31.75,16.88
45,Morocco,2012-10,33.91,17.22
46,Morocco,2012-11,35.19,17.96
47,Morocco,2012-12,35.77,16.7
48,Morocco,2013-01,39.76,18.27
49,Morocco,2013-02,41.73,18.77
50,Morocco,2013-03,41.96,18.03
51,Morocco,2013-04,42.86,17.36
52,Morocco,2013-05,42.87,18.5
53,Morocco,2013-06,42.0,18.57
54,Morocco,2013-07,42.86,20.48
55,Morocco,2013-08,44.45,18.73
56,Morocco,2013-09,42.69,16.82
57,Morocco,2013-10,37.72,12.45
58,Morocco,2013-11,47.14,20.01
59,Morocco,2013-12,49.83,20.65
60,Morocco,2014-01,51.12,19.91
61,Morocco,2014-02,52.5,17.81
62,Morocco,2014-03,56.08,16.98
63,Morocco,2014-04,54.4,16.64
64,Morocco,2014-05,56.49,15.94
65,Morocco,2014-06,59.39,17.71
66,Morocco,2014-07,63.1,21.56
67,Morocco,2014-08,59.08,15.98
68,Morocco,2014-09,61.57,14.35
69,Morocco,2014-10,64.24,15.55
70,Morocco,2014-11,64.96,13.93
71,Morocco,2014-12,65.59,13.27
72,Morocco,2015-01,66.94,13.54
73,Morocco,2015-02,69.4,12.73
74,Morocco,2015-03,71.46,12.95
75,Morocco,2015-04,71.23,12.22
76,Morocco,2015-05,70.49,11.41
77,Morocco,2015-06,69.95,11.29
78,Morocco,2015-07,70.07,11.7
79,Morocco,2015-08,69.25,11.11
80,Morocco,2015-09,74.11,10.54
81,Morocco,2015-10,75.55,9.1
82,Morocco,2015-11,77.1,8.11
83,Morocco,2015-12,79.24,7.03
84,Morocco,2016-01,81.85,5.96
85,Morocco,2016-02,76.97,7.44
86,Morocco,2016-03,79.94,6.93
87,Morocco,2016-04,80.04,7.94
88,Morocco,2016-05,80.14,8.02
89,Morocco,2016-06,81.83,9.07
90,Morocco,2016-07,79.57,9.4
91,Morocco,2016-08,79.22,10.64
92,Morocco,2016-09,82.14,9.25
93,Morocco,2016-10,82.9,8.66
94,Morocco,2016-11,84.12,7.9
95,Morocco,2016-12,84.07,8.36
96,Morocco,2017-01,84.59,8.07
97,Morocco,2017-02,84.87,8.15
98,Morocco,2017-03,85.28,8.59
99,Morocco,2017-04,85.91,8.81
100,Morocco,2017-05,86.23,8.77
101,Morocco,2017-06,86.69,9.13
102,Morocco,2017-07,86.93,8.67
103,Morocco,2017-08,85.67,10.34
104,Morocco,2017-09,87.89,8.56
105,Morocco,2017-10,87.13,8.93
106,Morocco,2017-11,86.35,9.68
107,Morocco,2017-12,87.13,9.44
108,Morocco,2018-01,87.1,9.8
109,Morocco,2018-02,87.65,9.72
110,Morocco,2018-03,87.27,10.54
111,Morocco,2018-04,82.9,14.91
112,Morocco,2018-05,81.03,17.21
113,Morocco,2018-06,85.37,12.68
114,Morocco,2018-07,83.31,15.17
115,Morocco,2018-08,84.3,14.13
116,Morocco,2018-09,87.39,11.07
117,Morocco,2018-10,87.88,10.64
118,Morocco,2018-11,82.21,16.28
119,Morocco,2018-12,86.96,11.74
120,Morocco,2019-01,84.39,14.45
121,Morocco,2019-02,87.44,11.13
122,Morocco,2019-03,89.82,8.79
123,Morocco,2019-04,89.76,8.92
124,Morocco,2019-05,75.62,23.64
125,Morocco,2019-06,72.11,27.52
126,Morocco,2019-07,69.69,30.12
127,Morocco,2019-08,71.59,28.25
128,Morocco,2019-09,73.79,25.91
129,Morocco,2019-10,84.71,14.49
130,Morocco,2019-11,63.83,35.79
131,Morocco,2019-12,68.63,30.9
132,Morocco,2020-01,69.47,30.09
133,Morocco,2020-02,68.0,31.68
134,Morocco,2020-03,70.65,29.04
135,Morocco,2020-04,80.73,18.92
136,Morocco,2020-05,80.77,18.91
137,Morocco,2020-06,88.14,11.36
138,Morocco,2020-07,88.12,11.37
139,Morocco,2020-08,89.45,10.14
140,Morocco,2020-09,90.52,9.1
141,Morocco,2020-10,88.83,10.33
142,Morocco,2020-11,89.53,9.96
143,Morocco,2020-12,73.04,26.43
144,Morocco,2021-01,84.99,14.31
145,Morocco,2021-02,66.75,32.88
146,Morocco,2021-03,66.0,33.61
147,Morocco,2021-04,65.11,34.38
148,Morocco,2021-05,77.48,22.12
149,Morocco,2021-06,86.07,13.38
150,Morocco,2021-07,71.42,28.18
151,Morocco,2021-08,65.19,34.55
152,Morocco,2021-09,65.99,33.56
153,Morocco,2021-10,68.47,31.01
154,Morocco,2021-11,73.16,26.33
155,Morocco,2021-12,73.28,26.14
156,Morocco,2022-01,70.63,28.63
157,Morocco,2022-02,66.62,32.9
158,Morocco,2022-03,72.92,26.41
159,Morocco,2022-04,77.09,22.04
160,Morocco,2022-05,84.73,14.02
161,Morocco,2022-06,86.67,12.6
162,Morocco,2022-07,84.95,14.52
163,Morocco,2022-08,84.04,15.2
164,Morocco,2022-09,84.5,14.3
165,Morocco,2022-10,83.96,15.39
0,Mozambique,2009-01,0.0,1.64
1,Mozambique,2009-02,0.0,1.2
2,Mozambique,2009-03,0.0,1.48
3,Mozambique,2009-04,0.0,1.58
4,Mozambique,2009-05,0.0,1.62
5,Mozambique,2009-06,0.0,1.19
6,Mozambique,2009-07,0.0,1.48
7,Mozambique,2009-08,0.0,1.67
8,Mozambique,2009-09,0.0,1.85
9,Mozambique,2009-10,0.0,1.62
10,Mozambique,2009-11,0.02,1.15
11,Mozambique,2009-12,0.0,1.33
12,Mozambique,2010-01,0.0,1.17
13,Mozambique,2010-02,0.08,1.39
14,Mozambique,2010-03,0.03,0.96
15,Mozambique,2010-04,0.05,1.1
16,Mozambique,2010-05,0.02,1.23
17,Mozambique,2010-06,0.05,1.4
18,Mozambique,2010-07,0.14,1.69
19,Mozambique,2010-08,0.24,1.72
20,Mozambique,2010-09,0.28,2.54
21,Mozambique,2010-10,0.43,2.04
22,Mozambique,2010-11,0.53,1.88
23,Mozambique,2010-12,0.46,1.97
24,Mozambique,2011-01,0.45,2.1
25,Mozambique,2011-02,0.3,1.78
26,Mozambique,2011-03,0.48,2.27
27,Mozambique,2011-04,0.68,2.74
28,Mozambique,2011-05,0.6,2.72
29,Mozambique,2011-06,1.32,2.77
30,Mozambique,2011-07,1.32,2.94
31,Mozambique,2011-08,1.25,2.76
32,Mozambique,2011-09,1.91,2.91
33,Mozambique,2011-10,2.51,3.06
34,Mozambique,2011-11,2.48,3.22
35,Mozambique,2011-12,2.07,2.55
36,Mozambique,2012-01,3.88,3.02
37,Mozambique,2012-02,3.54,3.7
38,Mozambique,2012-03,3.42,3.45
39,Mozambique,2012-04,4.01,3.63
40,Mozambique,2012-05,3.63,2.69
41,Mozambique,2012-06,4.0,3.07
42,Mozambique,2012-07,4.37,2.78
43,Mozambique,2012-08,4.9,2.53
44,Mozambique,2012-09,6.09,3.06
45,Mozambique,2012-10,6.06,3.61
46,Mozambique,2012-11,6.96,3.73
47,Mozambique,2012-12,8.38,3.99
48,Mozambique,2013-01,10.01,3.58
49,Mozambique,2013-02,11.11,3.77
50,Mozambique,2013-03,12.11,4.02
51,Mozambique,2013-04,12.88,3.86
52,Mozambique,2013-05,12.48,3.81
53,Mozambique,2013-06,13.95,3.37
54,Mozambique,2013-07,13.78,3.26
55,Mozambique,2013-08,14.05,2.26
56,Mozambique,2013-09,14.44,2.02
57,Mozambique,2013-10,11.36,1.01
58,Mozambique,2013-11,10.09,0.87
59,Mozambique,2013-12,13.8,1.05
60,Mozambique,2014-01,16.44,1.15
61,Mozambique,2014-02,18.0,1.32
62,Mozambique,2014-03,21.63,1.41
63,Mozambique,2014-04,25.55,1.5
64,Mozambique,2014-05,26.67,1.72
65,Mozambique,2014-06,28.2,1.48
66,Mozambique,2014-07,28.58,1.56
67,Mozambique,2014-08,32.05,1.62
68,Mozambique,2014-09,34.35,1.7
69,Mozambique,2014-10,36.83,2.19
70,Mozambique,2014-11,39.18,2.33
71,Mozambique,2014-12,41.36,2.17
72,Mozambique,2015-01,44.72,2.01
73,Mozambique,2015-02,47.17,1.97
74,Mozambique,2015-03,50.73,2.11
75,Mozambique,2015-04,51.66,1.9
76,Mozambique,2015-05,50.39,1.78
77,Mozambique,2015-06,53.22,1.38
78,Mozambique,2015-07,50.41,1.41
79,Mozambique,2015-08,61.39,0.75
80,Mozambique,2015-09,65.88,0.71
81,Mozambique,2015-10,65.89,0.87
82,Mozambique,2015-11,66.44,0.86
83,Mozambique,2015-12,64.69,0.92
84,Mozambique,2016-01,68.71,0.79
85,Mozambique,2016-02,68.79,1.0
86,Mozambique,2016-03,69.94,1.08
87,Mozambique,2016-04,68.53,1.15
88,Mozambique,2016-05,70.38,0.93
89,Mozambique,2016-06,73.53,1.09
90,Mozambique,2016-07,74.95,0.89
91,Mozambique,2016-08,77.28,1.08
92,Mozambique,2016-09,76.09,0.95
93,Mozambique,2016-10,76.33,1.1
94,Mozambique,2016-11,76.47,1.15
95,Mozambique,2016-12,75.21,1.1
96,Mozambique,2017-01,66.46,1.75
97,Mozambique,2017-02,63.27,1.8
98,Mozambique,2017-03,59.71,1.62
99,Mozambique,2017-04,57.36,2.01
100,Mozambique,2017-05,62.08,1.89
101,Mozambique,2017-06,65.64,1.74
102,Mozambique,2017-07,66.06,1.6
103,Mozambique,2017-08,70.4,1.71
104,Mozambique,2017-09,69.0,1.43
105,Mozambique,2017-10,69.56,1.51
106,Mozambique,2017-11,63.06,1.62
107,Mozambique,2017-12,66.7,1.33
108,Mozambique,2018-01,68.97,1.38
109,Mozambique,2018-02,68.99,1.46
110,Mozambique,2018-03,67.16,1.43
111,Mozambique,2018-04,66.07,1.52
112,Mozambique,2018-05,67.21,1.67
113,Mozambique,2018-06,74.11,1.72
114,Mozambique,2018-07,68.11,2.32
115,Mozambique,2018-08,68.76,2.61
116,Mozambique,2018-09,72.62,3.47
117,Mozambique,2018-10,76.95,4.32
118,Mozambique,2018-11,75.31,4.23
119,Mozambique,2018-12,75.42,4.0
120,Mozambique,2019-01,75.5,4.55
121,Mozambique,2019-02,75.73,4.68
122,Mozambique,2019-03,79.96,4.78
123,Mozambique,2019-04,83.42,4.03
124,Mozambique,2019-05,87.2,3.12
125,Mozambique,2019-06,85.72,3.61
126,Mozambique,2019-07,82.0,5.14
127,Mozambique,2019-08,82.3,5.15
128,Mozambique,2019-09,82.93,5.06
129,Mozambique,2019-10,83.91,3.99
130,Mozambique,2019-11,84.1,4.25
131,Mozambique,2019-12,86.04,4.86
132,Mozambique,2020-01,85.79,4.9
133,Mozambique,2020-02,88.4,6.11
134,Mozambique,2020-03,90.73,7.16
135,Mozambique,2020-04,90.03,7.64
136,Mozambique,2020-05,87.63,9.45
137,Mozambique,2020-06,86.87,9.29
138,Mozambique,2020-07,87.08,7.97
139,Mozambique,2020-08,87.93,7.27
140,Mozambique,2020-09,87.55,7.48
141,Mozambique,2020-10,88.06,7.1
142,Mozambique,2020-11,87.84,7.22
143,Mozambique,2020-12,88.34,7.24
144,Mozambique,2021-01,86.31,8.97
145,Mozambique,2021-02,86.36,8.89
146,Mozambique,2021-03,85.3,9.68
147,Mozambique,2021-04,85.81,9.28
148,Mozambique,2021-05,86.46,8.65
149,Mozambique,2021-06,86.57,9.29
150,Mozambique,2021-07,87.07,9.9
151,Mozambique,2021-08,86.51,9.77
152,Mozambique,2021-09,85.38,10.55
153,Mozambique,2021-10,86.02,10.23
154,Mozambique,2021-11,86.05,10.68
155,Mozambique,2021-12,85.78,10.57
156,Mozambique,2022-01,86.23,10.72
157,Mozambique,2022-02,86.63,11.13
158,Mozambique,2022-03,87.35,10.35
159,Mozambique,2022-04,88.08,8.31
160,Mozambique,2022-05,87.9,8.88
161,Mozambique,2022-06,87.85,9.44
162,Mozambique,2022-07,86.79,9.68
163,Mozambique,2022-08,86.56,10.11
164,Mozambique,2022-09,85.31,10.67
165,Mozambique,2022-10,86.1,10.26
0,Myanmar,2009-01,0.0,78.32
1,Myanmar,2009-02,0.0,67.39
2,Myanmar,2009-03,0.17,64.23
3,Myanmar,2009-04,0.0,60.74
4,Myanmar,2009-05,0.0,45.38
5,Myanmar,2009-06,0.0,16.29
6,Myanmar,2009-07,0.0,24.75
7,Myanmar,2009-08,0.0,41.79
8,Myanmar,2009-09,0.0,32.6
9,Myanmar,2009-10,2.21,42.09
10,Myanmar,2009-11,0.81,45.17
11,Myanmar,2009-12,0.38,22.65
12,Myanmar,2010-01,4.89,22.98
13,Myanmar,2010-02,3.46,32.18
14,Myanmar,2010-03,3.85,29.08
15,Myanmar,2010-04,2.99,36.07
16,Myanmar,2010-05,0.95,39.95
17,Myanmar,2010-06,2.99,40.57
18,Myanmar,2010-07,6.25,39.84
19,Myanmar,2010-08,12.55,36.45
20,Myanmar,2010-09,8.61,44.42
21,Myanmar,2010-10,11.9,43.68
22,Myanmar,2010-11,15.87,42.18
23,Myanmar,2010-12,11.49,52.25
24,Myanmar,2011-01,10.47,55.65
25,Myanmar,2011-02,15.62,52.36
26,Myanmar,2011-03,20.28,51.36
27,Myanmar,2011-04,43.5,37.69
28,Myanmar,2011-05,46.48,35.02
29,Myanmar,2011-06,50.83,27.45
30,Myanmar,2011-07,40.81,27.59
31,Myanmar,2011-08,44.32,30.59
32,Myanmar,2011-09,50.66,27.95
33,Myanmar,2011-10,59.86,23.25
34,Myanmar,2011-11,63.92,23.2
35,Myanmar,2011-12,60.76,20.58
36,Myanmar,2012-01,65.39,20.8
37,Myanmar,2012-02,63.98,23.95
38,Myanmar,2012-03,59.18,25.71
39,Myanmar,2012-04,60.94,23.8
40,Myanmar,2012-05,68.06,19.15
41,Myanmar,2012-06,72.94,15.18
42,Myanmar,2012-07,78.77,12.83
43,Myanmar,2012-08,84.48,9.53
44,Myanmar,2012-09,86.46,8.13
45,Myanmar,2012-10,87.68,7.72
46,Myanmar,2012-11,89.01,7.05
47,Myanmar,2012-12,89.62,6.54
48,Myanmar,2013-01,89.72,6.35
49,Myanmar,2013-02,88.63,7.7
50,Myanmar,2013-03,89.52,7.31
51,Myanmar,2013-04,89.76,7.4
52,Myanmar,2013-05,90.33,6.93
53,Myanmar,2013-06,91.34,6.03
54,Myanmar,2013-07,91.29,5.79
55,Myanmar,2013-08,91.1,5.96
56,Myanmar,2013-09,90.97,6.13
57,Myanmar,2013-10,90.86,5.46
58,Myanmar,2013-11,91.79,5.57
59,Myanmar,2013-12,92.09,5.39
60,Myanmar,2014-01,90.66,7.11
61,Myanmar,2014-02,90.51,7.23
